# Rime user dictionary
#@/db_name	clover.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	35748
#@/user_id	snylonue-home-win10
bu hao ban 	不好办	c=2 d=1.99005 t=10462
bu hao shuo 	不好说	c=1 d=1 t=29995
bu he fa 	不合法	c=2 d=1 t=20583
bu he li 	不合理	c=1 d=1 t=28201
bu hu tong 	不互通	c=1 d=1 t=35039
bu hua 	不花	c=1 d=1 t=28178
bu huan 	不换	c=0 d=0.1 t=7342
bu huan qu 	不换区	c=1 d=1 t=7343
bu hui 	不会	c=34 d=0.100007 t=35271
bu hui ba 	不会吧	c=1 d=1 t=23077
bu hui fan 	不会翻	c=1 d=1 t=35272
bu hui shi 	不会是	c=3 d=1 t=29999
bu ji 	不及	c=0 d=0.1 t=21222
bu ji 	不吉	c=0 d=0.1 t=13203
bu ji bo pu bu xiao 	不吉波普不笑	c=1 d=1 t=13204
bu ji de 	不记得	c=2 d=1.00011 t=10619
bu ji tian jiang 	不及天降	c=1 d=1 t=21223
bu jia 	不加	c=1 d=1 t=16872
bu jia mi 	不加密	c=1 d=1 t=23883
bu jian 	不见	c=1 d=1 t=17842
bu jian de 	不见得	c=2 d=1 t=25226
bu jiang 	不讲	c=2 d=1 t=23400
bu jiang ren hua 	不讲人话	c=1 d=1 t=1408
bu jiao 	不交	c=1 d=1 t=19232
bu jiao 	不教	c=1 d=1 t=251
bu jie yi 	不介意	c=1 d=1 t=7475
bu jin 	不仅	c=8 d=1 t=34453
bu jin 	不进	c=0 d=0.1 t=20914
bu jin qu 	不进去	c=1 d=1 t=22881
bu jin shen 	不谨慎	c=1 d=1 t=10540
bu jin you 	不仅有	c=1 d=1 t=32059
bu jing que 	不精确	c=1 d=1 t=28099
bu jiu 	不久	c=1 d=1 t=11114
bu jiu 	不就	c=12 d=1.00284 t=34978
bu jiu shi 	不就是	c=6 d=1.97045 t=26853
bu jiu xing le 	不就行了	c=1 d=0.1 t=33800
bu ju 	不惧	c=0 d=0.1 t=14128
bu ju hei ye 	不惧黑夜	c=1 d=1 t=14129
bu jue 	不觉	c=1 d=0.1 t=25265
bu ka 	不卡	c=2 d=1.9802 t=1338
bu kai 	不开	c=3 d=0.00461896 t=35748
bu kai kou 	不开口	c=0 d=0.1 t=31183
bu kai kou de 	不开口的	c=1 d=1 t=31184
bu kan 	不看	c=5 d=1 t=31024
bu kan dao 	不看到	c=1 d=1 t=13273
bu kan lu 	不看路	c=1 d=1.09851 t=4608
bu kao 	不考	c=1 d=1 t=27068
bu kao 	不靠	c=1 d=1 t=27067
bu ke 	不可	c=1 d=1 t=29102
bu ke dao 	不可导	c=1 d=1 t=6582
bu ke lian 	不可怜	c=1 d=1 t=20515
bu ke neng 	不可能	c=2 d=1.9802 t=4956
bu ke ni 	不可逆	c=1 d=1 t=28626
bu ke shi 	不可视	c=1 d=1 t=7241
bu ke yong 	不可用	c=2 d=1 t=21510
bu kui 	不愧	c=1 d=1 t=6966
bu kui shi 	不愧是	c=2 d=1 t=33765
bu kun 	不困	c=1 d=1 t=19758
bu lai 	不来	c=0 d=0.1 t=10972
bu le 	补了	c=1 d=1 t=24189
bu li jie 	不理解	c=2 d=1.00001 t=20732
bu liao 	不了	c=5 d=0.10008 t=34934
bu liao jie 	不了解	c=2 d=1 t=32969
bu lv wei jian 	步履维艰	c=1 d=1 t=3501
bu mai 	不买	c=1 d=1 t=13340
bu mai qian 	不卖钱	c=1 d=1 t=26569
bu man 	不满	c=3 d=1 t=28573
bu man le 	布满了	c=1 d=1 t=35255
bu man yi 	不满意	c=1 d=1 t=14053
bu miao 	不妙	c=1 d=1 t=12875
bu ming bai 	不明白	c=1 d=1 t=16166
bu ming que 	不明确	c=1 d=1 t=16697
bu na me 	不那么	c=1 d=1 t=12026
bu nan 	不难	c=2 d=1 t=19085
bu neng 	不能	c=60 d=0.191138 t=35146
bu neng dong 	不能动	c=0 d=0.1 t=14585
bu neng yong 	不能用	c=2 d=1 t=13780
bu nu li 	不努力	c=1 d=1 t=32723
bu ou 	布偶	c=1 d=1 t=30238
bu pa 	不怕	c=2 d=1 t=6296
bu pa ta 	不怕他	c=1 d=1 t=10796
bu pao 	不跑	c=0 d=0.1 t=20071
bu pao le 	不跑了	c=1 d=1 t=20072
bu pi pei 	不匹配	c=3 d=1.00005 t=33342
bu ping 	不评	c=0 d=0.1 t=24741
bu ping deng 	不平等	c=2 d=1 t=19193
bu ping le 	不评了	c=1 d=1 t=24742
bu qi guai 	不奇怪	c=0 d=0.1 t=12219
bu qi guai ba 	不奇怪吧	c=1 d=1 t=12220
bu qi lai 	不起来	c=0 d=0.1 t=28400
bu qia dang 	不恰当	c=1 d=1 t=29147
bu qian ge 	不签个	c=1 d=1 t=10527
bu qing chu 	不清楚	c=0 d=0.1 t=3817
bu qu 	不去	c=2 d=1 t=32646
bu quan 	不全	c=3 d=1.01025 t=35690
bu quan 	补全	c=2 d=0.574734 t=26171
bu quan jiao ben 	补全脚本	c=1 d=1 t=26172
bu que bao 	不确保	c=1 d=1 t=33093
bu ran 	不然	c=9 d=0.0120032 t=35748
bu ran ne 	不然呢	c=2 d=0.120633 t=35748
bu rang 	不让	c=0 d=0.1 t=13554
bu rang fa 	不让发	c=1 d=1 t=13555
bu rang wo 	不让我	c=1 d=1 t=25630
bu ren shi 	不认识	c=1 d=1 t=6788
bu rong yi 	不容易	c=1 d=1 t=23114
bu ru 	不如	c=12 d=1.41277 t=34440
bu ru shuo 	不如说	c=2 d=1 t=27863
bu shang 	不上	c=0 d=0.1 t=34608
bu shao 	不少	c=3 d=1 t=23768
bu she 	不舍	c=0 d=0.1 t=1735
bu she zhi qing 	不舍之情	c=1 d=1 t=1736
bu sheng xiao 	不生效	c=1 d=1 t=20577
bu shi 	不是	c=199 d=1.41975 t=35748
bu shi ba 	不是吧	c=3 d=1 t=13628
bu shi ma 	不是吗	c=2 d=1 t=29239
bu shi shuo 	不是说	c=3 d=1 t=30392
bu shi ying 	不适应	c=2 d=1 t=29601
bu shou 	不受	c=2 d=1 t=11992
bu shou heng 	不守恒	c=1 d=1 t=10607
bu shu 	不熟	c=1 d=1 t=21996
bu shu 	部署	c=3 d=1.00438 t=6815
bu shu yu 	不属于	c=1 d=1 t=35730
bu shun li 	不顺利	c=1 d=1 t=10938
bu shuo 	不说	c=4 d=1 t=22395
bu suan 	不算	c=5 d=1.14661 t=28659
bu tai 	不太	c=6 d=1 t=35565
bu tai dong 	不太懂	c=1 d=1 t=12800
bu tai dui 	不太对	c=3 d=1 t=31671
bu tai fang xing 	不太放行	c=1 d=1 t=2900
bu tai hao 	不太好	c=6 d=1.68109 t=31871
bu tai hui 	不太会	c=1 d=1 t=23105
bu tai kan 	不太看	c=1 d=1 t=19924
bu tai li jie 	不太理解	c=1 d=1 t=11622
bu tai neng 	不太能	c=2 d=1.87372 t=35520
bu tai qing 	不太清	c=1 d=1 t=14314
bu tai qing chu 	不太清楚	c=1 d=1 t=4051
bu tai shu fu 	不太舒服	c=1 d=1 t=25922
bu tai xi huan 	不太喜欢	c=1 d=1 t=28196
bu tai xiang 	不太想	c=2 d=1 t=21143
bu tai xiang kan 	不太想看	c=1 d=1 t=12253
bu tai xing 	不太行	c=5 d=1.04832 t=31697
bu tai yi yang 	不太一样	c=2 d=1 t=21427
bu tai zhun que 	不太准确	c=1 d=1 t=27059
bu tan 	不谈	c=1 d=1 t=32730
bu tang tu 	不唐突	c=1 d=1 t=27044
bu teng 	不疼	c=1 d=1 t=878
bu ti gong 	不提供	c=5 d=3.45058 t=30456
bu tian 	不填	c=1 d=1 t=29691
bu tiao xuan bi mo 	不挑选笔墨	c=1 d=1 t=8460
bu tie lian jie 	不贴链接	c=1 d=0.0761538 t=35748
bu ting 	不停	c=1 d=1 t=9156
bu tong 	不同	c=7 d=1 t=32975
bu tong 	不通	c=1 d=1 t=8791
bu tong bu 	不同步	c=0 d=0.1 t=13471
bu tong de 	不同的	c=1 d=1 t=7801
bu tong yi 	不同意	c=1 d=1 t=26516
bu tong yi 	不统一	c=1 d=1 t=22080
bu tong zhi hua 	不同质化	c=1 d=1 t=7769
bu tui jian 	不推荐	c=1 d=1 t=25053
bu wan 	不玩	c=1 d=1 t=15759
bu wan bei 	不完备	c=1 d=0.196912 t=35748
bu wan quan 	不完全	c=1 d=1 t=31755
bu wan zheng 	不完整	c=1 d=1 t=19374
bu wei 	不畏	c=1 d=1 t=14131
bu wen 	不问	c=1 d=1 t=1758
bu wen ding 	不稳定	c=1 d=1 t=9619
bu wen ming 	不文明	c=1 d=1 t=33291
bu wu liao 	不无聊	c=1 d=1 t=27755
bu xi 	不洗	c=1 d=1 t=29778
bu xi ban 	补习班	c=1 d=1 t=7377
bu xi huan 	不喜欢	c=7 d=1 t=34248
bu xi huan he 	不喜欢喝	c=1 d=1 t=2596
bu xia 	不下	c=1 d=1 t=26269
bu xia xin 	不下心	c=0 d=0.1 t=14563
bu xia zai 	不下载	c=1 d=1 t=3461
bu xian 	不限	c=0 d=0.1 t=27796
bu xian ma fan 	不限麻烦	c=1 d=1 t=27797
bu xian shi 	不显示	c=1 d=1 t=26128
bu xian wen 	不先问	c=1 d=1 t=32873
bu xiang 	不像	c=1 d=1 t=21224
bu xiang 	不想	c=8 d=1.7597 t=35169
bu xiang 	不香	c=1 d=1 t=31973
bu xiang dang hou ma 	不想当侯吗	c=1 d=1 t=10688
bu xiang gan 	不相干	c=1 d=1 t=35515
bu xiang jie jue 	不想解决	c=1 d=1 t=20039
bu xiang kan 	不想看	c=1 d=1 t=32694
bu xiang ma 	不香吗	c=1 d=1 t=31972
bu xiang rong 	不相容	c=0 d=0.1 t=8716
bu xiang shang xue 	不想上学	c=1 d=1 t=34539
bu xiang shuo 	不想说	c=1 d=1 t=16728
bu xiang xie 	不想写	c=1 d=1 t=15977
bu xiang yong 	不想用	c=1 d=1 t=3027
bu xiang zhuang 	不想装	c=1 d=1 t=3993
bu xiang zuo 	不想做	c=2 d=1 t=22438
bu xiao 	不笑	c=0 d=0.1 t=13203
bu xiao xin 	不小心	c=1 d=0.66034 t=35748
bu xie 	不写	c=2 d=1 t=15870
bu xin ren 	不信任	c=1 d=1 t=26907
bu xing 	不幸	c=4 d=1 t=28743
bu xing 	不行	c=21 d=0.101774 t=35748
bu xing de 	不行的	c=1 d=0.226502 t=35748
bu xing de hua 	不行的话	c=1 d=1 t=12083
bu xing dong de 	不行懂得	c=1 d=1 t=14394
bu xing le 	不行了	c=0 d=0.1 t=12856
bu xing le ma 	不行了吗	c=1 d=1 t=12857
bu xiu zheng 	不修正	c=1 d=1 t=33708
bu xu 	不许	c=0 d=0.1 t=1418
bu xu ni 	不虚拟	c=1 d=1 t=22196
bu xu yao 	不需要	c=6 d=1 t=25621
bu xu yao dong 	不许摇动	c=2 d=1.99501 t=1420
bu yao 	不要	c=21 d=0.32628 t=35748
bu yao hao 	不要好	c=1 d=1 t=12289
bu yao ji fen 	不要积分	c=1 d=1 t=28410
bu yao wai chuan 	不要外传	c=1 d=1 t=21312
bu yao wan jie 	不要完结	c=1 d=1 t=33235
bu yao wang ji 	不要忘记	c=2 d=1 t=19605
bu yao yong 	不要用	c=2 d=1 t=18688
bu yao zuo kong 	不要做空	c=1 d=1 t=29266
bu ye 	不也	c=0 d=0.1 t=33785
bu ye jiang 	不也将	c=1 d=1 t=12015
bu ye shi 	不也是	c=3 d=1 t=31683
bu ye you 	不也有	c=1 d=1 t=33786
bu yi 	不以	c=1 d=1 t=22255
bu yi ding 	不一定	c=6 d=1.02248 t=32983
bu yi lai 	不依赖	c=1 d=1 t=27550
bu yi yang 	不一样	c=14 d=1.00237 t=33131
bu yi zhi 	不一致	c=2 d=1 t=30043
bu ying gai 	不应该	c=1 d=1 t=16135
bu ying xiang 	不影响	c=3 d=1.00004 t=29465
bu yong 	不用	c=11 d=1 t=35628
bu yong le 	不用了	c=1 d=1 t=3170
bu yong shuo 	不用说	c=0 d=0.1 t=33736
bu yong shuo le 	不用说了	c=1 d=1 t=33737
bu you de 	不由地	c=1 d=1 t=4465
bu yu zhi ping 	不予置评	c=1 d=1 t=17204
bu yue 	不约	c=1 d=1.09802 t=17252
bu yue fen 	不约分	c=1 d=1 t=17249
bu zai 	不再	c=4 d=1.00097 t=35005
bu zai 	不在	c=1 d=1 t=4604
bu zai hu 	不在乎	c=1 d=1 t=31553
bu zai shi 	不再是	c=1 d=1 t=14497
bu zen me 	不怎么	c=6 d=1 t=35677
bu zhao 	不找	c=0 d=0.1 t=3063
bu zheng chang 	不正常	c=1 d=1 t=25233
bu zheng jing 	不正经	c=1 d=1 t=15253
bu zheng que 	不正确	c=1 d=1 t=12324
bu zhi 	不止	c=2 d=1 t=27990
bu zhi 	不知	c=7 d=0.1 t=34378
bu zhi 	布置	c=1 d=1 t=20527
bu zhi bu jue 	不知不觉	c=2 d=1 t=13307
bu zhi chi 	不支持	c=3 d=1 t=26254
bu zhi dao 	不知道	c=33 d=1.88118 t=34881
bu zhi dao le 	不知道了	c=1 d=1 t=21016
bu zhi ru he 	不知如何	c=1 d=1 t=34379
bu zhi shi 	不只是	c=4 d=0.0590129 t=35748
bu zhong 	不中	c=1 d=0.0458406 t=35748
bu zhong jiang 	不中奖	c=1 d=1 t=24900
bu zhong yao 	不重要	c=2 d=1 t=31543
bu zhu ming 	不著名	c=1 d=1 t=15245
bu zhuang 	不装	c=1 d=1 t=1112
bu zhun 	不准	c=1 d=1 t=16981
bu zhuo 	捕捉	c=0 d=0.1 t=10732
bu zi dai 	不自带	c=1 d=1 t=28274
bu zu 	不足	c=2 d=1 t=28733
bu zu yi 	不足以	c=1 d=1 t=28854
bu zun shou 	不遵守	c=1 d=1 t=16893
bu zuo 	不做	c=4 d=1.97045 t=35695
bu zuo le 	不做了	c=1 d=1 t=13277
ca 	擦	c=0 d=0.1 t=33242
ca bian 	擦边	c=0 d=0.1 t=27850
ca bian qiu 	擦边球	c=1 d=1 t=27864
ca bu ca bian 	擦不擦边	c=1 d=1 t=27851
cai 	才	c=21 d=0.0682212 t=35748
cai 	猜	c=1 d=0.1 t=29916
cai ce 	猜测	c=2 d=1 t=29714
cai chu 	踩出	c=0 d=0.1 t=19462
cai chu de 	踩出的	c=1 d=1 t=19463
cai dai 	彩带	c=1 d=1 t=901
cai dao 	猜到	c=1 d=1 t=4510
cai fa xian 	才发现	c=1 d=1 t=21980
cai fu 	财富	c=1 d=1 t=11162
cai geng 	才更	c=0 d=0.1 t=17653
cai geng xiang 	才更像	c=1 d=1 t=17654
cai hua 	菜花	c=1 d=1 t=20585
cai hui 	才会	c=1 d=1.04274 t=18171
cai kan 	才看	c=1 d=1 t=25982
cai le ge 	猜了个	c=1 d=1 t=17258
cai liao 	材料	c=1 d=1 t=12138
cai liao er 	材料二	c=1 d=1 t=9767
cai neng 	才能	c=16 d=1 t=28019
cai pan 	裁判	c=0 d=0.1 t=26333
cai qu 	采取	c=1 d=1 t=14829
cai se 	彩色	c=0 d=0.1 t=34089
cai se wa 	彩色袜	c=1 d=1 t=34090
cai shi 	才是	c=7 d=1.46301 t=29885
cai shu xue qian 	才疏学浅	c=1 d=1 t=28092
cai wen de 	才问的	c=1 d=1 t=14482
cai xiang 	蔡翔	c=1 d=1 t=32378
cai xing 	才醒	c=1 d=1 t=3141
cai yao 	才要	c=2 d=1 t=14677
cai yi 	才艺	c=1 d=1 t=8513
cai yi ge 	猜一个	c=1 d=1 t=29917
cai yong 	采用	c=2 d=1 t=22670
cai zai 	才在	c=1 d=1 t=34958
cai zhi 	材质	c=1 d=1 t=9420
cai zhi dao 	才知道	c=1 d=1 t=2672
can 	惨	c=1 d=1 t=29887
can dan 	惨淡	c=0 d=0.1 t=5992
can jia 	参加	c=1 d=0.1 t=35190
can jian 	参见	c=1 d=1 t=14176
can kao 	参考	c=2 d=1 t=13656
can ku 	残酷	c=1 d=1 t=34717
can liu 	残留	c=1 d=1 t=1345
can ren 	残忍	c=3 d=1.86936 t=31042
can shu 	参数	c=3 d=1 t=23490
can yu 	参与	c=1 d=1 t=23445
can yu zhe 	参与者	c=1 d=1 t=6264
cang bai 	苍白	c=1 d=1 t=3581
cang cu 	仓促	c=1 d=1 t=22065
cang hai 	沧海	c=1 d=1 t=11749
cang ku 	仓库	c=10 d=0.1 t=34667
cang ku ming 	仓库名	c=1 d=1 t=7268
cang shu 	仓鼠	c=1 d=1 t=31604
cao 	草	c=1 d=1 t=9231
cao di 	草地	c=1 d=1 t=6562
cao dian 	槽点	c=2 d=1.55691 t=31513
cao dian hao duo 	槽点好多	c=1 d=1 t=31208
cao li 	草隶	c=1 d=1 t=8389
cao shuai 	草率	c=1 d=1 t=24752
cao zong 	操纵	c=0 d=0.1 t=32037
cao zuo 	操作	c=2 d=1 t=32255
cao zuo xi tong 	操作系统	c=3 d=2.95566 t=1447
cao zuo zhe 	操作者	c=1 d=1 t=9121
ce 	册	c=0 d=0.1 t=30459
ce 	测	c=0 d=0.1 t=2534
ce 	策	c=1 d=1 t=3526
ce du lun 	测渡轮	c=1 d=1 t=2535
ce fan 	策反	c=1 d=1 t=29966
ce feng 	册封	c=1 d=1 t=10930
ce guo 	测过	c=1 d=1 t=31920
ce hua 	策划	c=1 d=1 t=17934
ce lan 	侧栏	c=1 d=1 t=15368
ce le 	测了	c=0 d=0.1 t=15853
ce le yi zu 	测了一组	c=1 d=1 t=15854
ce lve 	策略	c=2 d=1 t=25093
ce mian 	侧面	c=2 d=1 t=14380
ce shi 	测试	c=11 d=0.99005 t=35748
ce shi shu ju 	测试数据	c=1 d=1 t=15881
ce zhi 	厕纸	c=7 d=1 t=13982
ceng 	曾	c=1 d=1 t=35090
ceng ji 	层级	c=1 d=1 t=19864
ceng jing 	曾经	c=3 d=1 t=34622
ceng mian 	层面	c=3 d=1 t=33592
ceng yin 	层银	c=1 d=1 t=12369
ceng yong 	曾用	c=1 d=1 t=26626
cha 	差	c=5 d=1.00002 t=34152
cha 	插	c=1 d=0.1 t=32442
cha 	查	c=5 d=1 t=32109
cha ben zi 	查本子	c=1 d=1 t=20682
cha bie 	差别	c=5 d=1.79589 t=16798
cha bu chu 	查不出	c=1 d=1 t=19508
cha bu dao 	查不到	c=3 d=1 t=21625
cha bu duo 	差不多	c=15 d=1.00522 t=35290
cha bu duo le 	差不多了	c=1 d=1 t=13102
cha cha 	查查	c=1 d=1 t=26343
cha ci 	查此	c=1 d=1 t=3127
cha dao 	查到	c=0 d=0.0410656 t=35748
cha dao de 	查到的	c=2 d=0.412714 t=35748
cha de 	差的	c=1 d=1 t=34242
cha dian 	差点	c=4 d=1 t=21109
cha dian 	查点	c=1 d=1 t=11363
cha dian bei 	差点被	c=1 d=1 t=24190
cha dong xi 	查东西	c=1 d=1 t=26936
cha hao duo 	差好多	c=1 d=1 t=7535
cha hua 	插画	c=3 d=1.25951 t=35748
cha hua hui 	茶话会	c=1 d=1 t=19633
cha jian 	插件	c=1 d=1 t=26415
cha kan 	查看	c=3 d=1.31371 t=35748
cha kan qi 	查看器	c=2 d=1 t=22514
cha kong 	插空	c=1 d=0.712626 t=10754
cha kong fa 	插空法	c=1 d=1 t=10755
cha kuai 	插块	c=1 d=1 t=1327
cha le 	差了	c=0 d=0.1 t=6780
cha le 	查了	c=3 d=1 t=26899
cha le xia 	查了下	c=6 d=1.00285 t=34108
cha pai 	差派	c=0 d=0.1 t=3261
cha pai lao yi 	差派劳逸	c=1 d=1 t=3262
cha ru 	插入	c=4 d=1.956 t=27459
cha shui biao 	查水表	c=1 d=1 t=26096
cha tu 	插图	c=1 d=1 t=30721
cha xun 	查询	c=4 d=1 t=27746
cha yi 	差异	c=3 d=1 t=14357
cha yi dian 	差一点	c=1 d=1 t=17117
cha yi shou ge 	插一首歌	c=1 d=1 t=32443
chai cheng 	拆成	c=1 d=1 t=14171
chan 	馋	c=0 d=0.1 t=33969
chan chan 	谗谄	c=1 d=1 t=10382
chan feng le 	馋疯了	c=1 d=1 t=33970
chan ming 	蝉鸣	c=1 d=1 t=35142
chan pin 	产品	c=2 d=1.18177 t=12189
chan sheng 	产生	c=26 d=0.852144 t=35748
chan shi 	阐释	c=1 d=1 t=13152
chan shu 	阐述	c=0 d=0.1 t=16361
chan shu xia 	阐述下	c=1 d=1 t=16362
chan wu 	产物	c=3 d=1 t=33471
chan ye 	产业	c=5 d=1.96561 t=31008
chang 	唱	c=1 d=0.1 t=32428
chang 	场	c=1 d=1 t=21674
chang 	常	c=2 d=1 t=30412
chang 	长	c=6 d=1.09802 t=35419
chang an 	长按	c=1 d=1 t=1829
chang chang 	常常	c=1 d=1 t=8448
chang de 	长得	c=1 d=1 t=30955
chang du 	长度	c=1 d=1 t=22443
chang du shang 	长度上	c=1 d=1 t=7046
chang fa 	长发	c=1 d=1 t=18563
chang ge 	唱歌	c=2 d=1.92774 t=32433
chang gui 	常规	c=1 d=1 t=31285
chang he 	场合	c=1 d=1 t=9392
chang he 	长河	c=1 d=0.859572 t=5229
chang he zhong 	长河中	c=1 d=1 t=5230
chang ji 	娼妓	c=1 d=1 t=28025
chang jian 	常见	c=3 d=1 t=34194
chang jing 	场景	c=5 d=1.96564 t=32857
chang le 	长了	c=1 d=1 t=1998
chang mao xiang 	长毛象	c=3 d=1 t=32006
chang men 	长门	c=0 d=0.1 t=11808
chang men shi 	长门事	c=1 d=1 t=11809
chang mian 	场面	c=1 d=1 t=26715
chang qi 	长期	c=1 d=1 t=12010
chang ran 	怅然	c=1 d=1 t=23936
chang shi 	尝试	c=3 d=1.73712 t=33547
chang shi 	常识	c=0 d=0.1 t=1129
chang shi ma 	常识吗	c=1 d=1 t=1130
chang shu 	常熟	c=4 d=1.956 t=31075
chang xiang 	畅想	c=0 d=0.1 t=22660
chang xiang yi xia 	畅想一下	c=1 d=1 t=22661
chang yi ci 	唱一次	c=1 d=1 t=32429
chang yin 	畅饮	c=1 d=1 t=3494
chang zhi 	长直	c=1 d=1 t=13119
chao 	抄	c=1 d=1 t=34588
chao 	潮	c=1 d=1.00002 t=27570
chao 	超	c=0 d=0.1 t=14120
chao biao 	超标	c=1 d=1 t=29292
chao chang 	超常	c=1 d=1 t=35417
chao chu 	超出	c=1 d=1 t=3973
chao fan 	炒饭	c=1 d=1 t=12848
chao fen bian lv 	超分辨率	c=1 d=1 t=2057
chao ge di 	抄个底	c=1 d=1 t=9208
chao guan 	超管	c=1 d=1 t=30664
chao guo 	超过	c=2 d=0.400517 t=35748
chao ji he fen bu 	超几何分布	c=1 d=1 t=14121
chao jing 	超净	c=0 d=0.1 t=9106
chao jing gong zuo tai 	超净工作台	c=1 d=1 t=9107
chao le 	吵了	c=1 d=1 t=21720
chao lian jie 	超链接	c=1 d=1 t=35015
chao liu 	潮流	c=1 d=1 t=11502
chao ma 	吵吗	c=1 d=1 t=15353
chao pao 	超炮	c=7 d=1.98511 t=30627
chao pao 	超跑	c=1 d=1 t=22718
chao qian 	超前	c=0 d=0.1 t=11254
chao shen 	超神	c=1 d=1 t=11529
chao shi 	超时	c=1 d=1 t=4343
chao ting 	朝廷	c=0 d=0.1 t=10367
chao ting nei 	朝廷内	c=1 d=1 t=10368
chao wo 	超我	c=2 d=1.99501 t=13200
chao xi 	抄袭	c=1 d=1 t=1389
chao yue le 	超越了	c=1 d=1 t=12048
chao zai 	抄在	c=1 d=1 t=9732
chao zhe ge 	抄这个	c=1 d=1 t=24737
chao zi ran 	超自然	c=2 d=1 t=23787
che 	车	c=2 d=1 t=7204
che duan 	扯断	c=1 d=1 t=21552
che he 	彻和	c=1 d=1 t=10698
che hui 	撤回	c=1 d=1 t=19330
che liang 	车辆	c=1 d=1 t=4778
che shang 	扯上	c=1 d=1 t=32032
che shang guan xi 	扯上关系	c=1 d=1 t=10221
che xiao 	撤销	c=2 d=1 t=27729
che ye 	彻夜	c=2 d=0.1 t=34418
che ye zhi ge 	彻夜之歌	c=1 d=1 t=34419
chen 	趁	c=1 d=1 t=9150
chen 	陈	c=3 d=1 t=10732
chen chuan 	沉船	c=1 d=1 t=17717
chen du 	晨读	c=1 d=1 t=29768
chen ji 	沉寂	c=1 d=1 t=4141
chen jin 	沉浸	c=2 d=1 t=22880
chen jin dao 	沉浸到	c=1 d=1 t=7819
chen le 	沉了	c=0 d=0.1 t=17747
chen mi 	沉迷	c=1 d=1 t=10389
chen mo 	沉没	c=2 d=1.04712 t=18283
chen mo 	沉默	c=1 d=1 t=8529
chen mo de 	沉默的	c=2 d=1.00002 t=35388
chen mo de da duo shu 	沉默的大多数	c=1 d=1 t=33150
chen shu 	陈述	c=1 d=1 t=21541
chen si 	沉思	c=1 d=1 t=23829
chen zhe duan 	趁这段	c=1 d=1 t=4419
chen zhong 	沉重	c=1 d=1 t=7148
cheng 	城	c=1 d=1 t=4255
cheng 	成	c=16 d=0.0158025 t=35748
cheng 	撑	c=1 d=1 t=3506
cheng 	称	c=3 d=1 t=31561
cheng ben 	成本	c=2 d=0.1 t=34415
cheng ben wen ti 	成本问题	c=1 d=1 t=34416
cheng chu 	乘除	c=1 d=1 t=10190
cheng dan 	承担	c=3 d=1.3307 t=28871
cheng du 	程度	c=2 d=1 t=22089
cheng fa 	乘法	c=1 d=1 t=25800
cheng fen 	成分	c=2 d=1 t=32964
cheng gong 	成功	c=12 d=0.144843 t=34306
cheng guo 	成果	c=1 d=1 t=5019
cheng ji 	成绩	c=4 d=1 t=29832
cheng le 	成了	c=7 d=1.00217 t=19445
cheng li 	城里	c=1 d=1 t=4629
cheng li 	成立	c=1 d=0.100129 t=22132
cheng men 	城门	c=0 d=0.1 t=10674
cheng men bing 	城门兵	c=1 d=1 t=10675
cheng nuo 	承诺	c=1 d=1 t=22419
cheng qing yi xia 	澄清一下	c=1 d=1 t=15277
cheng qu 	城区	c=0 d=0.1 t=4514
cheng re da tie 	乘热打铁	c=1 d=1 t=9149
cheng ren 	承认	c=6 d=1 t=33586
cheng shang 	乘上	c=1 d=1 t=18347
cheng shi 	城市	c=5 d=1 t=31058
cheng shi shou xin 	诚实守信	c=1 d=1 t=19105
cheng shu 	成熟	c=1 d=1 t=21540
cheng wei 	成为	c=6 d=1.8781 t=28957
cheng wei 	称为	c=2 d=1.94649 t=33569
cheng xiang 	丞相	c=1 d=1 t=25596
cheng xiao 	成效	c=1 d=1 t=28866
cheng xu 	程序	c=4 d=1 t=10665
cheng yuan 	成员	c=1 d=1 t=5018
cheng zai 	承载	c=1 d=1 t=18958
cheng zan 	称赞	c=2 d=1 t=33571
cheng zhang 	成长	c=8 d=2.43873 t=28868
cheng zhe 	撑着	c=1 d=1 t=2640
cheng zhong 	城中	c=1 d=1 t=4797
chi 	吃	c=2 d=1 t=32871
chi 	池	c=0 d=0.1 t=3561
chi 	迟	c=1 d=1 t=20148
chi bang 	翅膀	c=1 d=1 t=33825
chi bao le 	吃饱了	c=1 d=1 t=2639
chi bie 	吃瘪	c=1 d=1 t=33251
chi bu chi 	吃不吃	c=1 d=1 t=30937
chi dao 	迟到	c=0 d=0.1 t=23806
chi de 	吃的	c=3 d=1 t=24274
chi du 	尺度	c=2 d=1.23575 t=34182
chi dun fan 	吃顿饭	c=1 d=1 t=33793
chi jiu 	持久	c=0 d=0.1 t=26860
chi li 	吃力	c=1 d=1 t=10175
chi ma 	吃吗	c=1 d=1 t=32647
chi wan fan 	吃完饭	c=2 d=1 t=25330
chi you 	持有	c=1 d=1 t=4177
chi zao fan 	吃早饭	c=2 d=1 t=9002
chi zha dan 	吃炸弹	c=1 d=1 t=15178
chi zhe 	吃着	c=0 d=0.1 t=4098
chi zhe zao fan 	吃着早饭	c=1 d=1 t=4099
chong 	冲	c=0 d=0.1 t=21236
chong 	重	c=0 d=0.0514274 t=35748
chong bai 	崇拜	c=1 d=1 t=16528
